Date,region_name,RR,ALTI,PMERM,INST,GLOT,DHUMI40,NEIGETOTX,BROU,ORAG,GRESIL,GRELE,ROSEE,VERGLAS,GELEE,FUMEE,BRUME,ECLAIR,TX,TNSOL,FXY,DRR,year,density,Workday?,day_of_week,y_true,y_pred_rf,error_rf,abs_error_rf,ape_rf
2014-04-19,Bretagne,1.3792682926829267,92.03571428571428,1013.6133333333332,463.6842105263158,1865.8181818181815,4.675,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0666666666666666,0.0,0.0,13.36060606060606,0.5869565217391305,8.297777777777778,80.66666666666667,2014,119.6551776431371,1,5,31.816765414035462,37.23416486037515,-5.41739944633969,5.41739944633969,0.17026870500944144
2015-11-13,Normandie,0.9927710843373496,121.81395348837208,1026.61,229.2,530.6428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,14.269354838709678,7.56923076923077,10.734375,68.85714285714286,2015,110.86623156118468,1,4,47.28535657930162,47.27767183909958,0.007684740202037688,0.007684740202037688,0.0001625183937764016
2019-03-26,Auvergne-Rhône-Alpes,0.0012578616352201,842.9698189134809,1027.02,579.8,1992.7435897435896,269.4406779661017,25.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.966137566137565,0.2875,9.488505747126435,0.0,2019,113.60794096719938,1,1,49.818996446073925,48.653735769460695,1.1652606766132294,1.1652606766132294,0.02338988657952304
2015-01-04,Hauts-de-France,0.0643835616438356,91.0945945945946,1035.7916666666667,181.0,333.77777777777777,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.7777777777777778,0.0,6.4750000000000005,-2.56875,4.0,11.5,2015,187.76377464540215,1,6,50.52133319667167,53.12871500249002,-2.607381805818349,2.607381805818349,0.051609520975072515
2018-11-20,Hauts-de-France,1.4160493827160494,95.20987654320987,1006.1083333333332,0.0,98.66666666666669,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,3.259574468085106,0.9466666666666668,8.238235294117647,281.42857142857144,2018,187.5804464874163,1,1,59.49526557483643,59.50402241458437,-0.008756839747938727,0.008756839747938727,0.00014718548882603164
2021-09-10,Hauts-de-France,2.1347826086956525,91.6376811594203,1013.4454545454544,156.0,1084.7142857142858,0.3142857142857143,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,24.09523809523809,14.7,6.848484848484849,35.0,2021,187.3050168621942,1,4,40.84955328280925,38.220042538183534,2.629510744625712,2.629510744625712,0.06437061198141879
2021-08-29,Auvergne-Rhône-Alpes,0.0233532934131736,807.3830985915492,1017.4,437.1612903225807,1853.7142857142856,14.17142857142857,0.0,0.1538461538461538,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0769230769230769,0.0,19.07156549520767,7.270731707317074,6.110869565217392,0.2307692307692307,2021,114.61683214618952,1,6,31.241646754439444,31.547727071265054,-0.30608031682561077,0.30608031682561077,0.009797188961690849
2018-04-14,Normandie,4.558878504672897,129.84545454545454,1015.83,223.0,1244.6,0.0,0.0,0.9166666666666666,0.8,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,15.978260869565217,2.2333333333333334,5.318181818181818,130.5,2018,110.47929404282615,1,5,42.99323481424515,39.29410763492594,3.6991271793192055,3.6991271793192055,0.08603975007791595
2021-09-08,Provence-Alpes-Côte d'Azur,0.0939393939393939,691.2114285714285,1016.85,386.0,1603.375,279.1604938271605,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,25.93935483870968,13.595999999999998,6.702272727272727,9.090909090909092,2021,161.8911842858311,1,2,38.59324783924615,38.878018947034185,-0.28477110778803194,0.28477110778803194,0.007378780581007628
2016-06-16,Pays de la Loire,4.364948453608247,77.31632653061224,1003.7111111111112,423.75,2143.375,0.0,0.0,0.7142857142857143,0.76,0.0,0.375,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,20.26323529411765,6.747058823529412,6.313793103448275,50.333333333333336,2016,115.48935040160907,1,3,34.470755815446786,35.068070775096565,-0.5973149596497791,0.5973149596497791,0.01732816543607184
2014-09-24,Bourgogne-Franche-Comté,1.9195652173913045,391.2284482758621,1016.38,158.94444444444446,829.4736842105264,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.7777777777777778,0.0,17.086163522012576,4.622727272727273,4.626829268292683,165.875,2014,58.7855021709152,1,2,39.092781984689196,41.84483818663554,-2.7520562019463455,2.7520562019463455,0.07039806484788459
2014-11-22,Bourgogne-Franche-Comté,0.0736401673640167,386.35,1019.24,362.3888888888889,618.8947368421053,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4444444444444444,0.0,16.445625,1.7636363636363634,4.253658536585366,2.0,2014,58.7855021709152,1,5,38.89424428574822,37.626166374354845,1.2680779113933767,1.2680779113933767,0.032603227915961805
2016-10-18,Auvergne-Rhône-Alpes,0.3175965665236051,722.3065843621399,1025.36,374.4117647058824,1123.3170731707316,0.7560975609756098,0.2296819787985865,0.7333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.8461538461538461,0.0,15.00769230769231,5.864285714285715,4.623255813953489,16.76923076923077,2016,111.8275040552194,1,1,45.90388977286406,44.40568876187372,1.4982010109903428,1.4982010109903428,0.0326377790221521
2021-07-18,Auvergne-Rhône-Alpes,0.1133531157270029,811.4916201117319,1015.5466666666669,643.375,2613.1388888888887,15.371428571428572,1.1901408450704225,0.1666666666666666,0.1428571428571428,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.1538461538461538,0.0,25.31079365079365,14.8,7.21304347826087,0.3846153846153846,2021,114.61683214618952,1,6,31.85290868868171,31.775018334597366,0.0778903540843423,0.0778903540843423,0.0024453137018399184
2015-11-24,Auvergne-Rhône-Alpes,4.201188118811881,744.7537878787879,1024.88,264.27272727272725,644.1,20.085271317829456,4.989547038327526,0.425531914893617,0.0,0.1428571428571428,0.0,0.08,0.3333333333333333,0.5714285714285714,0.0,0.2857142857142857,0.0,3.084722222222222,-7.828205128205129,5.003448275862069,351.7142857142857,2015,111.27392401747628,1,1,60.080495596556254,64.97548995895477,-4.8949943623985135,4.8949943623985135,0.08147393447707095
2016-03-19,Hauts-de-France,0.0117647058823529,91.92753623188406,1023.7583333333332,10.0,480.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,7.697727272727272,2.91875,6.820588235294117,70.9,2016,187.66673693941988,1,5,50.434585732669426,49.2376329754558,1.196952757213623,1.196952757213623,0.023732776617236273
2015-12-15,Hauts-de-France,7.916176470588234,91.92753623188406,1020.3583333333332,4.444444444444445,164.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,11.961363636363636,2.9625,6.255882352941176,472.2,2015,187.76377464540215,1,1,55.214363584812986,54.25480034744791,0.9595632373650744,0.9595632373650744,0.01737886982464865
2015-01-17,Nouvelle-Aquitaine,1.1993506493506492,258.3483870967742,1019.991304347826,199.66666666666663,526.225,0.0,1.8582089552238803,0.4516129032258064,0.0,0.0,0.0,0.0,0.0769230769230769,0.0833333333333333,0.0,0.2608695652173913,0.0,7.33348623853211,-1.108108108108108,5.397435897435898,93.1,2015,69.4625700715855,1,5,49.81052128721698,50.82907063533921,-1.018549348122228,1.018549348122228,0.020448477984090815
2019-03-26,Normandie,0.0945652173913043,129.5,1034.73,627.6,1859.0,0.0,0.0,0.7391304347826086,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.4,0.0,12.479166666666666,-4.02,4.95,0.0,2019,110.39811485693406,1,1,51.67168315974102,49.04813885095796,2.6235443087830603,2.6235443087830603,0.050773347176726186
2015-11-29,Île-de-France,0.0529411764705882,101.88888888888889,1020.0222222222224,17.5,214.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.933333333333334,6.173684210526315,9.9,25.7,2015,1001.4468139934116,1,6,35.44188845953168,33.78862537710354,1.6532630824281398,1.6532630824281398,0.04664714985064636
2018-01-03,Auvergne-Rhône-Alpes,31.21150627615063,831.7857142857143,1016.34,16.516129032258064,173.82051282051282,1.8235294117647056,39.53035143769968,0.4,0.1,0.0,0.0,0.1071428571428571,0.0,0.0,0.0,0.1538461538461538,0.0,11.250271739130437,4.3100000000000005,13.002352941176472,795.75,2018,112.92319448230047,1,2,54.631964464387146,51.73488064183743,2.8970838225497175,2.8970838225497175,0.053029098448545524
2019-09-30,Hauts-de-France,5.452941176470588,92.52941176470588,1011.4166666666666,124.875,797.8888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,10.146666666666668,8.282352941176471,138.125,2019,187.6066585399981,1,0,41.39087322502596,40.9638477396651,0.4270254853608648,0.4270254853608648,0.010316899644424643
2020-08-23,Bourgogne-Franche-Comté,0.0120603015075376,386.74874371859295,1020.91,388.1538461538461,1757.857142857143,119.64444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.60886075949367,12.56785714285714,5.719047619047619,1.5,2020,58.3910176952901,1,6,28.1104831182552,28.195832263722227,-0.08534914546702765,0.08534914546702765,0.00303620343619207
2018-09-14,Île-de-France,0.025,103.34,1022.7,546.6666666666666,1672.2222222222222,172.72,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,22.0,8.495238095238095,5.34,0.0,2018,1012.3300621170706,1,4,25.846429758937013,26.6754172867324,-0.8289875277953875,0.8289875277953875,0.03207357980217789
2018-08-17,Bretagne,0.0584415584415584,93.23456790123456,1023.7642857142856,480.3,1830.076923076923,0.0,0.0,0.2142857142857142,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.2307692307692307,0.0,20.746875,7.309090909090909,5.678723404255319,0.0,2018,121.80507159021154,1,4,29.09234056102181,30.55718064623138,-1.4648400852095698,1.4648400852095698,0.050351400281236296
2014-02-22,Auvergne-Rhône-Alpes,1.2246268656716417,826.2737030411449,1020.3133333333334,273.8,994.74,10.787878787878787,34.94460641399417,0.3617021276595745,0.0,0.0,0.0,0.0833333333333333,0.0,0.2727272727272727,0.0,0.0769230769230769,0.0,7.232107843137254,-2.126470588235294,5.515476190476191,112.0,2014,110.4725741488523,1,5,50.36922548953672,53.51123805539417,-3.1420125658574563,3.1420125658574563,0.06237960847514631
2016-07-25,Nouvelle-Aquitaine,0.0283870967741935,244.88387096774196,1021.7739130434784,607.4375,2374.153846153846,18.827956989247312,0.0,0.2592592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,28.037980769230767,12.082926829268292,4.7073170731707314,0.1176470588235294,2016,69.74600266136531,1,0,35.945126383957955,34.72687282791908,1.2182535560388743,1.2182535560388743,0.033892037064686784
2018-05-05,Occitanie,1.08,513.2463343108504,1017.4095238095238,195.57142857142856,1502.9615384615386,3.358974358974359,7.461038961038961,0.4137931034482758,0.5862068965517241,0.0,0.2,0.0,0.0,0.0,0.0,0.3043478260869565,0.1428571428571428,19.14316239316239,9.716981132075473,6.073214285714286,54.35294117647059,2018,80.16950173345607,1,5,29.939872527311206,27.223053513842274,2.716819013468932,2.716819013468932,0.09074250433375157
2019-07-14,Île-de-France,0.0148936170212765,103.06,1019.922222222222,376.5,1785.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51219512195122,10.233333333333334,6.60952380952381,0.0,2019,1016.3995413607078,0,6,21.287018419668872,21.61979007836231,-0.3327716586934386,0.3327716586934386,0.015632610071386825
